x,y
2.047259929335101e+01,5.420160043558013e+00
2.046204616226468e+01,5.425925481020441e+00
2.045149130626444e+01,5.431693454665372e+00
2.044093473289547e+01,5.437463964547417e+00
2.043037644970293e+01,5.443237010721169e+00
2.041981646423198e+01,5.449012593241235e+00
2.040925478402777e+01,5.454790712162223e+00
2.039869141663548e+01,5.460571367538734e+00
2.038812636960028e+01,5.466354559425370e+00
2.037755965046731e+01,5.472140287876734e+00
2.036699126678175e+01,5.477928552947437e+00
2.035642122608875e+01,5.483719354692072e+00
2.034584953593349e+01,5.489512693165246e+00
2.033527620386112e+01,5.495308568421565e+00
2.032470123741680e+01,5.501106980515636e+00
2.031412464414571e+01,5.506907929502053e+00
2.030354643159299e+01,5.512711415435425e+00
2.029296660730383e+01,5.518517438370356e+00
2.028238517882336e+01,5.524325998361453e+00
2.027180215369678e+01,5.530137095463311e+00
2.026121753946922e+01,5.535950729730537e+00
2.025063134368586e+01,5.541766901217741e+00
2.024004357389187e+01,5.547585609979516e+00
2.022945423763240e+01,5.553406856070470e+00
2.021886334245261e+01,5.559230639545209e+00
2.020827089589766e+01,5.565056960458339e+00
2.019767690551274e+01,5.570885818864454e+00
2.018708137884299e+01,5.576717214818164e+00
2.017648432343357e+01,5.582551148374074e+00
2.016588574682965e+01,5.588387619586782e+00
2.015528565657640e+01,5.594226628510895e+00
2.014468406021898e+01,5.600068175201016e+00
2.013408096530254e+01,5.605912259711753e+00
2.012347637937226e+01,5.611758882097700e+00
2.011287030997330e+01,5.617608042413467e+00
2.010226276465080e+01,5.623459740713660e+00
2.009165375094996e+01,5.629313977052876e+00
2.008104327641592e+01,5.635170751485721e+00
2.007043134859384e+01,5.641030064066799e+00
2.005981797502890e+01,5.646891914850718e+00
2.004920316326625e+01,5.652756303892073e+00
2.003858692085105e+01,5.658623231245473e+00
2.002796925532848e+01,5.664492696965519e+00
2.001735017424368e+01,5.670364701106822e+00
2.000672968514184e+01,5.676239243723973e+00
1.999610779556810e+01,5.682116324871584e+00
1.998548451306762e+01,5.687995944604261e+00
1.997485984518559e+01,5.693878102976598e+00
1.996423379946716e+01,5.699762800043205e+00
1.995360638345748e+01,5.705650035858684e+00
1.994297760470172e+01,5.711539810477643e+00
1.993234747074505e+01,5.717432123954677e+00
1.992171598913264e+01,5.723326976344395e+00
1.991108316740963e+01,5.729224367701405e+00
1.990044901312120e+01,5.735124298080299e+00
1.988981353381251e+01,5.741026767535688e+00
1.987917673702871e+01,5.746931776122175e+00
1.986853863031498e+01,5.752839323894365e+00
1.985789922121648e+01,5.758749410906858e+00
1.984725851727837e+01,5.764662037214258e+00
1.983661652604580e+01,5.770577202871173e+00
1.982597325506396e+01,5.776494907932200e+00
1.981532871187800e+01,5.782415152451946e+00
1.980468290403307e+01,5.788337936485014e+00
1.979403583907434e+01,5.794263260086013e+00
1.978338752454700e+01,5.800191123309536e+00
1.977273796799618e+01,5.806121526210194e+00
1.976208717696705e+01,5.812054468842588e+00
1.975143515900477e+01,5.817989951261326e+00
1.974078192165452e+01,5.823927973521003e+00
1.973012747246145e+01,5.829868535676229e+00
1.971947181897072e+01,5.835811637781609e+00
1.970881496872751e+01,5.841757279891741e+00
1.969815692927696e+01,5.847705462061229e+00
1.968749770816425e+01,5.853656184344680e+00
1.967683731293453e+01,5.859609446796699e+00
1.966617575113298e+01,5.865565249471885e+00
1.965551303030475e+01,5.871523592424842e+00
1.964484915799500e+01,5.877484475710180e+00
1.963418414174891e+01,5.883447899382492e+00
1.962351798911162e+01,5.889413863496387e+00
1.961285070762831e+01,5.895382368106470e+00
1.960218230484414e+01,5.901353413267347e+00
1.959151278830427e+01,5.907326999033613e+00
1.958084216555387e+01,5.913303125459878e+00
1.957017044413809e+01,5.919281792600747e+00
1.955949763160210e+01,5.925263000510817e+00
1.954882373549106e+01,5.931246749244694e+00
1.953814876335014e+01,5.937233038856983e+00
1.952747272272449e+01,5.943221869402292e+00
1.951679562115929e+01,5.949213240935215e+00
1.950611746619970e+01,5.955207153510361e+00
1.949543826539087e+01,5.961203607182333e+00
1.948475802627797e+01,5.967202602005737e+00
1.947407675640616e+01,5.973204138035172e+00
1.946339446332062e+01,5.979208215325243e+00
1.945271115456648e+01,5.985214833930558e+00
1.944202683768894e+01,5.991223993905713e+00
1.943134152023314e+01,5.997235695305315e+00
1.942065520974425e+01,6.003249938183968e+00
1.940996791376742e+01,6.009266722596280e+00
1.939927963984784e+01,6.015286048596846e+00
1.938859039553065e+01,6.021307916240275e+00
1.937790018836101e+01,6.027332325581171e+00
1.936720902588411e+01,6.033359276674132e+00
1.935651691564509e+01,6.039388769573765e+00
1.934582386518912e+01,6.045420804334675e+00
1.933512988206135e+01,6.051455381011469e+00
1.932443497380697e+01,6.057492499658740e+00
1.931373914797113e+01,6.063532160331100e+00
1.930304241209897e+01,6.069574363083153e+00
1.929234477373570e+01,6.075619107969496e+00
1.928164624042644e+01,6.081666395044737e+00
1.927094681971638e+01,6.087716224363477e+00
1.926024651915067e+01,6.093768595980327e+00
1.924954534627447e+01,6.099823509949880e+00
1.923884330863295e+01,6.105880966326747e+00
1.922814041377128e+01,6.111940965165527e+00
1.921743666923460e+01,6.118003506520830e+00
1.920673208256810e+01,6.124068590447250e+00
1.919602666131693e+01,6.130136216999398e+00
1.918532041302625e+01,6.136206386231880e+00
1.917461334524123e+01,6.142279098199289e+00
1.916390546550703e+01,6.148354352956236e+00
1.915319678136881e+01,6.154432150557322e+00
1.914248730037172e+01,6.160512491057157e+00
1.913177703006096e+01,6.166595374510335e+00
1.912106597798167e+01,6.172680800971463e+00
1.911035415167900e+01,6.178768770495150e+00
1.909964155869814e+01,6.184859283135992e+00
1.908892820658424e+01,6.190952338948595e+00
1.907821410288246e+01,6.197047937987562e+00
1.906749925513796e+01,6.203146080307503e+00
1.905678367089592e+01,6.209246765963012e+00
1.904606735770149e+01,6.215349995008697e+00
1.903535032309982e+01,6.221455767499165e+00
1.902463257463610e+01,6.227564083489012e+00
1.901391411985549e+01,6.233674943032845e+00
1.900319496630313e+01,6.239788346185269e+00
1.899247512152420e+01,6.245904293000891e+00
1.898175459306387e+01,6.252022783534305e+00
1.897103338846728e+01,6.258143817840121e+00
1.896031151527961e+01,6.264267395972941e+00
1.894958898104602e+01,6.270393517987372e+00
1.893886579331167e+01,6.276522183938013e+00
1.892814195962173e+01,6.282653393879468e+00
1.891741748752135e+01,6.288787147866345e+00
1.890669238455571e+01,6.294923445953241e+00
1.889596665826996e+01,6.301062288194761e+00
1.888524031620927e+01,6.307203674645513e+00
1.887451336591878e+01,6.313347605360101e+00
1.886378581494369e+01,6.319494080393122e+00
1.885305767082915e+01,6.325643099799182e+00
1.884232894112030e+01,6.331794663632890e+00
1.883159963336234e+01,6.337948771948842e+00
1.882086975510040e+01,6.344105424801644e+00
1.881013931387967e+01,6.350264622245901e+00
1.879940831724529e+01,6.356426364336220e+00
1.878867677274244e+01,6.362590651127196e+00
1.877794468791627e+01,6.368757482673438e+00
1.876721207031195e+01,6.374926859029552e+00
1.875647892747465e+01,6.381098780250134e+00
1.874574526694952e+01,6.387273246389792e+00
1.873501109628173e+01,6.393450257503129e+00
1.872427642301644e+01,6.399629813644753e+00
1.871354125469881e+01,6.405811914869260e+00
1.870280559887401e+01,6.411996561231257e+00
1.869206946308721e+01,6.418183752785348e+00
1.868133285488354e+01,6.424373489586139e+00
1.867059578180821e+01,6.430565771688229e+00
1.865985825140635e+01,6.436760599146221e+00
1.864912027122312e+01,6.442957972014727e+00
1.863838184880371e+01,6.449157890348339e+00
1.862764299169326e+01,6.455360354201666e+00
1.861690370743695e+01,6.461565363629312e+00
1.860616400357992e+01,6.467772918685884e+00
1.859542388766736e+01,6.473983019425979e+00
1.858468336724442e+01,6.480195665904202e+00
1.857394244985625e+01,6.486410858175161e+00
1.856320114304803e+01,6.492628596293455e+00
1.855245945436492e+01,6.498848880313688e+00
1.854171739135209e+01,6.505071710290465e+00
1.853097496155468e+01,6.511297086278392e+00
1.852023217251787e+01,6.517525008332067e+00
1.850948903178683e+01,6.523755476506096e+00
1.849874554690670e+01,6.529988490855087e+00
1.848800172542267e+01,6.536224051433635e+00
1.847725757487988e+01,6.542462158296348e+00
1.846651310282351e+01,6.548702811497830e+00
1.845576831679870e+01,6.554946011092687e+00
1.844502322435065e+01,6.561191757135518e+00
1.843427783302449e+01,6.567440049680926e+00
1.842353215036540e+01,6.573690888783519e+00
1.841278618391852e+01,6.579944274497901e+00
1.840203994122905e+01,6.586200206878670e+00
1.839129342984212e+01,6.592458685980432e+00
1.838054665730290e+01,6.598719711857795e+00
1.836979963115658e+01,6.604983284565354e+00
1.835905235894829e+01,6.611249404157719e+00
1.834830484822321e+01,6.617518070689491e+00
1.833755710652648e+01,6.623789284215279e+00
1.832680914140330e+01,6.630063044789678e+00
1.831606096039881e+01,6.636339352467295e+00
1.830531257105817e+01,6.642618207302737e+00
1.829456398092656e+01,6.648899609350603e+00
1.828381519754913e+01,6.655183558665497e+00
1.827306622847104e+01,6.661470055302023e+00
1.826231708123746e+01,6.667759099314792e+00
1.825156776339355e+01,6.674050690758396e+00
1.824081828248448e+01,6.680344829687443e+00
1.823006864605541e+01,6.686641516156541e+00
1.821931886165149e+01,6.692940750220287e+00
1.820856893681790e+01,6.699242531933286e+00
1.819781887909980e+01,6.705546861350142e+00
1.818706869604234e+01,6.711853738525466e+00
1.817631839519070e+01,6.718163163513849e+00
1.816556798409004e+01,6.724475136369901e+00
1.815481747028551e+01,6.730789657148225e+00
1.814406686132228e+01,6.737106725903430e+00
1.813331616474551e+01,6.743426342690109e+00
1.812256538810038e+01,6.749748507562870e+00
1.811181453893202e+01,6.756073220576323e+00
1.810106362478563e+01,6.762400481785061e+00
1.809031265320636e+01,6.768730291243693e+00
1.807956163173936e+01,6.775062649006822e+00
1.806881056792980e+01,6.781397555129056e+00
1.805805946932285e+01,6.787735009664989e+00
1.804730834346367e+01,6.794075012669231e+00
1.803655719789742e+01,6.800417564196389e+00
1.802580604016926e+01,6.806762664301057e+00
1.801505487782435e+01,6.813110313037844e+00
1.800430371840788e+01,6.819460510461353e+00
1.799355256946497e+01,6.825813256626191e+00
1.798280143854082e+01,6.832168551586953e+00
1.797205033318058e+01,6.838526395398251e+00
1.796129926092939e+01,6.844886788114687e+00
1.795054822933246e+01,6.851249729790860e+00
1.793979724593492e+01,6.857615220481377e+00
1.792904631828194e+01,6.863983260240840e+00
1.791829545391868e+01,6.870353849123857e+00
1.790754466039031e+01,6.876726987185026e+00
1.789679394524199e+01,6.883102674478952e+00
1.788604331601888e+01,6.889480911060240e+00
1.787529278026615e+01,6.895861696983495e+00
1.786454234552895e+01,6.902245032303316e+00
1.785379201935246e+01,6.908630917074309e+00
1.784304180928183e+01,6.915019351351082e+00
1.783229172286223e+01,6.921410335188229e+00
1.782154176763882e+01,6.927803868640360e+00
1.781079195115676e+01,6.934199951762077e+00
1.780004228096121e+01,6.940598584607988e+00
1.778929276459735e+01,6.946999767232687e+00
1.777854340961033e+01,6.953403499690785e+00
1.776779422354530e+01,6.959809782036887e+00
1.775704521394746e+01,6.966218614325589e+00
1.774629638836194e+01,6.972629996611498e+00
1.773554775433392e+01,6.979043928949220e+00
1.772479931940855e+01,6.985460411393360e+00
1.771405109113100e+01,6.991879443998514e+00
1.770330307704644e+01,6.998301026819291e+00
1.769255528470002e+01,7.004725159910297e+00
1.768180772163691e+01,7.011151843326129e+00
1.767106039540227e+01,7.017581077121393e+00
1.766031331354127e+01,7.024012861350693e+00
1.764956648359906e+01,7.030447196068637e+00
1.763881991312081e+01,7.036884081329821e+00
1.762807360965169e+01,7.043323517188851e+00
1.761732758073686e+01,7.049765503700333e+00
1.760658183392147e+01,7.056210040918873e+00
1.759583637675070e+01,7.062657128899065e+00
1.758509121676970e+01,7.069106767695520e+00
1.757434636152364e+01,7.075558957362843e+00
1.756360181855768e+01,7.082013697955632e+00
1.755285759541699e+01,7.088470989528490e+00
1.754211369964672e+01,7.094930832136026e+00
1.753137013879204e+01,7.101393225832846e+00
1.752062692039812e+01,7.107858170673542e+00
1.750988405201011e+01,7.114325666712727e+00
1.749914154117318e+01,7.120795714005004e+00
1.748839939543249e+01,7.127268312604971e+00
1.747765762233322e+01,7.133743462567234e+00
1.746691622942051e+01,7.140221163946398e+00
1.745617522423952e+01,7.146701416797072e+00
1.744543461433543e+01,7.153184221173848e+00
1.743469440725341e+01,7.159669577131336e+00
1.742395461053859e+01,7.166157484724142e+00
1.741321523173616e+01,7.172647944006862e+00
1.740247627839128e+01,7.179140955034105e+00
1.739173775804911e+01,7.185636517860472e+00
1.738099967825480e+01,7.192134632540576e+00
1.737026204655354e+01,7.198635299129005e+00
1.735952487049047e+01,7.205138517680371e+00
1.734878815761077e+01,7.211644288249277e+00
1.733805191545958e+01,7.218152610890331e+00
1.732731615158208e+01,7.224663485658128e+00
1.731658087352343e+01,7.231176912607274e+00
1.730584608882879e+01,7.237692891792380e+00
1.729511180504333e+01,7.244211423268039e+00
1.728437802971221e+01,7.250732507088859e+00
1.727364477038059e+01,7.257256143309443e+00
1.726291203459363e+01,7.263782331984402e+00
1.725217982989651e+01,7.270311073168327e+00
1.724144816383437e+01,7.276842366915827e+00
1.723071704395238e+01,7.283376213281511e+00
1.721998647779571e+01,7.289912612319974e+00
1.720925647290952e+01,7.296451564085822e+00
1.719852703683897e+01,7.302993068633661e+00
1.718779817712922e+01,7.309537126018097e+00
1.717706990132545e+01,7.316083736293725e+00
1.716634221697281e+01,7.322632899515156e+00
1.715561513161646e+01,7.329184615736993e+00
1.714488865280157e+01,7.335738885013834e+00
1.713416278807330e+01,7.342295707400286e+00
1.712343754497681e+01,7.348855082950953e+00
1.711271293105726e+01,7.355417011720442e+00
1.710198895385983e+01,7.361981493763349e+00
1.709126562092966e+01,7.368548529134283e+00
1.708054293981194e+01,7.375118117887844e+00
1.706982091805180e+01,7.381690260078644e+00
1.705909956319444e+01,7.388264955761275e+00
1.704837888278499e+01,7.394842204990344e+00
1.703765888436862e+01,7.401422007820462e+00
1.702693957549052e+01,7.408004364306224e+00
1.701622096369582e+01,7.414589274502235e+00
1.700550305652970e+01,7.421176738463100e+00
1.699478586153732e+01,7.427766756243427e+00
1.698406938626383e+01,7.434359327897811e+00
1.697335363825442e+01,7.440954453480860e+00
1.696263862505423e+01,7.447552133047181e+00
1.695192435420843e+01,7.454152366651370e+00
1.694121083326219e+01,7.460755154348035e+00
1.693049806976066e+01,7.467360496191778e+00
1.691978607124900e+01,7.473968392237209e+00
1.690907484527239e+01,7.480578842538921e+00
1.689836439937599e+01,7.487191847151523e+00
1.688765474110496e+01,7.493807406129622e+00
1.687694587800446e+01,7.500425519527815e+00
1.686623781761964e+01,7.507046187400708e+00
1.685553056749570e+01,7.513669409802904e+00
1.684482413517776e+01,7.520295186789013e+00
1.683411852821101e+01,7.526923518413628e+00
1.682341375414061e+01,7.533554404731358e+00
1.681270982051171e+01,7.540187845796807e+00
1.680200673486949e+01,7.546823841664581e+00
1.679130450475910e+01,7.553462392389277e+00
1.678060313772571e+01,7.560103498025502e+00
1.676990264131448e+01,7.566747158627863e+00
1.675920302307058e+01,7.573393374250957e+00
1.674850429053916e+01,7.580042144949390e+00
1.673780645126539e+01,7.586693470777766e+00
1.672710951279443e+01,7.593347351790695e+00
1.671641348267146e+01,7.600003788042769e+00
1.670571836844161e+01,7.606662779588595e+00
1.669502417765007e+01,7.613324326482786e+00
1.668433091784199e+01,7.619988428779932e+00
1.667363859656254e+01,7.626655086534644e+00
1.666294722135689e+01,7.633324299801521e+00
1.665225679977018e+01,7.639996068635178e+00
1.664156733934759e+01,7.646670393090204e+00
1.663087884763429e+01,7.653347273221209e+00
1.662019133217542e+01,7.660026709082802e+00
1.660950480051616e+01,7.666708700729576e+00
1.659881926020166e+01,7.673393248216142e+00
1.658813471877711e+01,7.680080351597098e+00
1.657745118378763e+01,7.686770010927058e+00
1.656676866277842e+01,7.693462226260611e+00
1.655608716329463e+01,7.700156997652368e+00
1.654540669288143e+01,7.706854325156936e+00
1.653472725908396e+01,7.713554208828917e+00
1.652404886944741e+01,7.720256648722909e+00
1.651337153151693e+01,7.726961644893518e+00
1.650269525283768e+01,7.733669197395354e+00
1.649202004095484e+01,7.740379306283012e+00
1.648134590341355e+01,7.747091971611097e+00
1.647067284775899e+01,7.753807193434215e+00
1.646000088153631e+01,7.760524971806976e+00
1.644933001229068e+01,7.767245306783971e+00
1.643866024756727e+01,7.773968198419806e+00
1.642799159491123e+01,7.780693646769095e+00
1.641732406186773e+01,7.787421651886430e+00
1.640665765598194e+01,7.794152213826419e+00
1.639599238479901e+01,7.800885332643665e+00
1.638532825586410e+01,7.807621008392777e+00
1.637466527672238e+01,7.814359241128349e+00
1.636400345491902e+01,7.821100030904988e+00
1.635334279799917e+01,7.827843377777306e+00
1.634268331350801e+01,7.834589281799892e+00
1.633202500899069e+01,7.841337743027358e+00
1.632136789199237e+01,7.848088761514306e+00
1.631071197005821e+01,7.854842337315347e+00
1.630005725073340e+01,7.861598470485071e+00
1.628940374156308e+01,7.868357161078086e+00
1.627875145009241e+01,7.875118409149001e+00
1.626810038386656e+01,7.881882214752422e+00
1.625745055043070e+01,7.888648577942939e+00
1.624680195732999e+01,7.895417498775165e+00
1.623615461210957e+01,7.902188977303706e+00
1.622550852231464e+01,7.908963013583159e+00
1.621486369549034e+01,7.915739607668128e+00
1.620422013918184e+01,7.922518759613219e+00
1.619357786093429e+01,7.929300469473041e+00
1.618293686829287e+01,7.936084737302186e+00
1.617229716880274e+01,7.942871563155265e+00
1.616165877000905e+01,7.949660947086883e+00
1.615102167945698e+01,7.956452889151637e+00
1.614038590469170e+01,7.963247389404135e+00
1.612975145325834e+01,7.970044447898977e+00
1.611911833270208e+01,7.976844064690778e+00
1.610848655056810e+01,7.983646239834124e+00
1.609785611440154e+01,7.990450973383630e+00
1.608722703174756e+01,7.997258265393902e+00
1.607659931015135e+01,8.004068115919532e+00
1.606597295715805e+01,8.010880525015130e+00
1.605534798031283e+01,8.017695492735303e+00
1.604472438716085e+01,8.024513019134654e+00
1.603410218524728e+01,8.031333104267777e+00
1.602348138211728e+01,8.038155748189284e+00
1.601286198531600e+01,8.044980950953779e+00
1.600224400238862e+01,8.051808712615866e+00
1.599162744088030e+01,8.058639033230142e+00
1.598101230833620e+01,8.065471912851216e+00
1.597039861230148e+01,8.072307351533691e+00
1.595978636032131e+01,8.079145349332169e+00
1.594917555994085e+01,8.085985906301254e+00
1.593856621870526e+01,8.092829022495549e+00
1.592795834415970e+01,8.099674697969665e+00
1.591735194384935e+01,8.106522932778192e+00
1.590674702531934e+01,8.113373726975743e+00
1.589614359611487e+01,8.120227080616923e+00
1.588554166378109e+01,8.127082993756323e+00
1.587494123586315e+01,8.133941466448560e+00
1.586434231990624e+01,8.140802498748233e+00
1.585374492345548e+01,8.147666090709949e+00
1.584314905405607e+01,8.154532242388305e+00
1.583255471925317e+01,8.161400953837905e+00
1.582196192659192e+01,8.168272225113363e+00
1.581137068361751e+01,8.175146056269266e+00
1.580078099787509e+01,8.182022447360231e+00
1.579019287690982e+01,8.188901398440855e+00
1.577960632826687e+01,8.195782909565748e+00
1.576902135949139e+01,8.202666980789505e+00
1.575843797812856e+01,8.209553612166735e+00
1.574785619172354e+01,8.216442803752036e+00
1.573727600782147e+01,8.223334555600022e+00
1.572669743396755e+01,8.230228867765288e+00
1.571612047770692e+01,8.237125740302439e+00
1.570554514658474e+01,8.244025173266083e+00
1.569497144814619e+01,8.250927166710817e+00
1.568439938993642e+01,8.257831720691247e+00
1.567382897950060e+01,8.264738835261976e+00
1.566326022438388e+01,8.271648510477615e+00
1.565269313213144e+01,8.278560746392756e+00
1.564212771028843e+01,8.285475543062008e+00
1.563156396640002e+01,8.292392900539980e+00
1.562100190801137e+01,8.299312818881265e+00
1.561044154266765e+01,8.306235298140470e+00
1.559988287791401e+01,8.313160338372203e+00
1.558932592129562e+01,8.320087939631067e+00
1.557877068035765e+01,8.327018101971660e+00
1.556821716264525e+01,8.333950825448587e+00
1.555766537570359e+01,8.340886110116461e+00
1.554711532707783e+01,8.347823956029872e+00
1.553656702431314e+01,8.354764363243431e+00
1.552602047495467e+01,8.361707331811738e+00
1.551547568654759e+01,8.368652861789405e+00
1.550493266663707e+01,8.375600953231023e+00
1.549439142276827e+01,8.382551606191205e+00
1.548385196248634e+01,8.389504820724554e+00
1.547331429333646e+01,8.396460596885666e+00
1.546277842286379e+01,8.403418934729148e+00
1.545224435861348e+01,8.410379834309609e+00
1.544171210813070e+01,8.417343295681651e+00
1.543118167896061e+01,8.424309318899871e+00
1.542065307864839e+01,8.431277904018877e+00
1.541012631473919e+01,8.438249051093274e+00
1.539960139477816e+01,8.445222760177668e+00
1.538907832631049e+01,8.452199031326652e+00
1.537855711688132e+01,8.459177864594839e+00
1.536803777403583e+01,8.466159260036831e+00
1.535752030531917e+01,8.473143217707227e+00
1.534700471827651e+01,8.480129737660635e+00
1.533649102045301e+01,8.487118819951657e+00
1.532597921939383e+01,8.494110464634902e+00
1.531546932264415e+01,8.501104671764963e+00
1.530496133774911e+01,8.508101441396450e+00
1.529445527225388e+01,8.515100773583969e+00
1.528395113370363e+01,8.522102668382116e+00
1.527344892964353e+01,8.529107125845501e+00
1.526294866761872e+01,8.536114146028725e+00
1.525245035517437e+01,8.543123728986394e+00
1.524195399985566e+01,8.550135874773106e+00
1.523145960920773e+01,8.557150583443468e+00
1.522096719077576e+01,8.564167855052091e+00
1.521047675210490e+01,8.571187689653563e+00
1.519998830074033e+01,8.578210087302496e+00
1.518950184422721e+01,8.585235048053496e+00
1.517901739011067e+01,8.592262571961168e+00
1.516853494593592e+01,8.599292659080106e+00
1.515805451924809e+01,8.606325309464919e+00
1.514757611759236e+01,8.613360523170211e+00
1.513709974851388e+01,8.620398300250590e+00
1.512662541955783e+01,8.627438640760651e+00
1.511615313826936e+01,8.634481544754999e+00
1.510568291219364e+01,8.641527012288247e+00
1.509521474887582e+01,8.648575043414986e+00
1.508474865586108e+01,8.655625638189825e+00
1.507428464069458e+01,8.662678796667368e+00
1.506382271092146e+01,8.669734518902224e+00
1.505336287408691e+01,8.676792804948986e+00
1.504290513773609e+01,8.683853654862260e+00
1.503244950941415e+01,8.690917068696660e+00
1.502199599666627e+01,8.697983046506772e+00
1.501154460703759e+01,8.705051588347214e+00
1.500109534807330e+01,8.712122694272582e+00
1.499064822731854e+01,8.719196364337487e+00
1.498020325231848e+01,8.726272598596525e+00
1.496976043061829e+01,8.733351397104300e+00
1.495931976976312e+01,8.740432759915423e+00
1.494888127729815e+01,8.747516687084488e+00
1.493844496076854e+01,8.754603178666105e+00
1.492801082771944e+01,8.761692234714873e+00
1.491757888569601e+01,8.768783855285404e+00
1.490714914224343e+01,8.775878040432291e+00
1.489672160490686e+01,8.782974790210146e+00
1.488629628123146e+01,8.790074104673563e+00
1.487587317876237e+01,8.797175983877159e+00
1.486545230504480e+01,8.804280427875526e+00
1.485503366762388e+01,8.811387436723267e+00
1.484461727404477e+01,8.818497010474999e+00
1.483420313185266e+01,8.825609149185315e+00
1.482379124859269e+01,8.832723852908817e+00
1.481338163181003e+01,8.839841121700109e+00
1.480297428904984e+01,8.846960955613806e+00
1.479256922785728e+01,8.854083354704498e+00
1.478216645577753e+01,8.861208319026792e+00
1.477176598035573e+01,8.868335848635301e+00
1.476136780913706e+01,8.875465943584615e+00
1.475097194966668e+01,8.882598603929342e+00
1.474057840948975e+01,8.889733829724086e+00
1.473018719615142e+01,8.896871621023458e+00
1.471979831719688e+01,8.904011977882050e+00
1.470941178017128e+01,8.911154900354468e+00
1.469902759261977e+01,8.918300388495327e+00
1.468864576208754e+01,8.925448442359215e+00
1.467826629611972e+01,8.932599062000742e+00
1.466788920226151e+01,8.939752247474512e+00
1.465751448805804e+01,8.946907998835135e+00
1.464714216105449e+01,8.954066316137203e+00
1.463677222879602e+01,8.961227199435323e+00
1.462640469882781e+01,8.968390648784100e+00
1.461603957869498e+01,8.975556664238143e+00
1.460567687594273e+01,8.982725245852047e+00
1.459531659811621e+01,8.989896393680414e+00
1.458495875276058e+01,8.997070107777862e+00
1.457460334742102e+01,9.004246388198979e+00
1.456425038964267e+01,9.011425234998374e+00
1.455389988697071e+01,9.018606648230652e+00
1.454355184695029e+01,9.025790627950421e+00
1.453320627712658e+01,9.032977174212274e+00
1.452286318504475e+01,9.040166287070818e+00
1.451252257824995e+01,9.047357966580666e+00
1.450218446428735e+01,9.054552212796407e+00
1.449184885070211e+01,9.061749025772652e+00
1.448151574503939e+01,9.068948405564006e+00
1.447118515484437e+01,9.076150352225074e+00
1.446085708766219e+01,9.083354865810453e+00
1.445053155103802e+01,9.090561946374748e+00
1.444020855251703e+01,9.097771593972569e+00
1.442988809964438e+01,9.104983808658512e+00
1.441957019996524e+01,9.112198590487182e+00
1.440925486102476e+01,9.119415939513184e+00
1.439894209036810e+01,9.126635855791127e+00
1.438863189554044e+01,9.133858339375605e+00
1.437832428408693e+01,9.141083390321224e+00
1.436801926355274e+01,9.148311008682592e+00
1.435771684148303e+01,9.155541194514313e+00
1.434741702542295e+01,9.162773947870983e+00
1.433711982291769e+01,9.170009268807210e+00
1.432682524151240e+01,9.177247157377602e+00
1.431653328875223e+01,9.184487613636755e+00
1.430624397218237e+01,9.191730637639274e+00
1.429595729934796e+01,9.198976229439769e+00
1.428567327779416e+01,9.206224389092839e+00
1.427539191506616e+01,9.213475116653083e+00
1.426511321870910e+01,9.220728412175109e+00
1.425483719626814e+01,9.227984275713530e+00
1.424456385528846e+01,9.235242707322930e+00
1.423429320331523e+01,9.242503707057923e+00
1.422402524789358e+01,9.249767274973115e+00
1.421375999656869e+01,9.257033411123111e+00
1.420349745688574e+01,9.264302115562504e+00
1.419323763638987e+01,9.271573388345907e+00
1.418298054262624e+01,9.278847229527925e+00
1.417272618314004e+01,9.286123639163151e+00
1.416247456547641e+01,9.293402617306194e+00
1.415222569718052e+01,9.300684164011662e+00
1.414197958579753e+01,9.307968279334155e+00
1.413173623887260e+01,9.315254963328274e+00
1.412149566395090e+01,9.322544216048627e+00
1.411125786857760e+01,9.329836037549814e+00
1.410102286029785e+01,9.337130427886443e+00
1.409079064665682e+01,9.344427387113111e+00
1.408056123519966e+01,9.351726915284425e+00
1.407033463347154e+01,9.359029012454997e+00
1.406011084901764e+01,9.366333678679416e+00
1.404988988938310e+01,9.373640914012292e+00
1.403967176211310e+01,9.380950718508227e+00
1.402945647475278e+01,9.388263092221832e+00
1.401924403484733e+01,9.395578035207700e+00
1.400903444994190e+01,9.402895547520439e+00
1.399882772758165e+01,9.410215629214660e+00
1.398862387531175e+01,9.417538280344949e+00
1.397842290067736e+01,9.424863500965927e+00
1.396822481122364e+01,9.432191291132185e+00
1.395802961449575e+01,9.439521650898339e+00
1.394783731803887e+01,9.446854580318982e+00
1.393764792939815e+01,9.454190079448722e+00
1.392746145611874e+01,9.461528148342163e+00
1.391727790574583e+01,9.468868787053905e+00
1.390709728582457e+01,9.476211995638554e+00
1.389691960390012e+01,9.483557774150714e+00
1.388674486751765e+01,9.490906122644994e+00
1.387657308422231e+01,9.498257041175984e+00
1.386640426155928e+01,9.505610529798295e+00
1.385623840707372e+01,9.512966588566535e+00
1.384607552831078e+01,9.520325217535303e+00
1.383591563281564e+01,9.527686416759202e+00
1.382575872813344e+01,9.535050186292835e+00
1.381560482180936e+01,9.542416526190813e+00
1.380545392138857e+01,9.549785436507728e+00
1.379530603441622e+01,9.557156917298190e+00
1.378516116843747e+01,9.564530968616802e+00
1.377501933099749e+01,9.571907590518173e+00
1.376488052964145e+01,9.579286783056894e+00
1.375474477191450e+01,9.586668546287576e+00
1.374461206536180e+01,9.594052880264828e+00
